devanagari,iast,slp1,count,pct,slot1,slot2,slot3,slot4,slot5
र्ष्मै,rṣmai,rzmE,5,0.0,5,0,0,0,0
र्ष्य्,rṣy,rzy,10,0.0001,10,0,0,0,0
र्ष्य,rṣya,rzya,75,0.0005,6,20,34,13,2
र्ष्यं,rṣyaṃ,rzyaM,4,0.0,0,0,0,3,1
र्ष्यः,rṣyaḥ,rzyaH,2,0.0,0,0,1,1,0
र्ष्या,rṣyā,rzyA,165,0.0012,39,46,38,37,5
र्ष्यां,rṣyāṃ,rzyAM,20,0.0001,6,3,7,2,2
र्ष्याः,rṣyāḥ,rzyAH,6,0.0,3,0,2,1,0
र्ष्यी,rṣyī,rzyI,1,0.0,0,0,0,1,0
र्ष्यु,rṣyu,rzyu,8,0.0001,1,6,1,0,0
र्ष्युं,rṣyuṃ,rzyuM,3,0.0,0,3,0,0,0
र्ष्युः,rṣyuḥ,rzyuH,4,0.0,0,4,0,0,0
र्ष्ये,rṣye,rzye,5,0.0,1,1,2,1,0
र्ष्यै,rṣyai,rzyE,2,0.0,2,0,0,0,0
र्ष्यो,rṣyo,rzyo,8,0.0001,2,1,5,0,0
र्ष्योः,rṣyoḥ,rzyoH,2,0.0,1,1,0,0,0
र्ष्व्,rṣv,rzv,14,0.0001,8,2,2,2,0
र्ष्व,rṣva,rzva,27,0.0002,5,6,9,6,1
र्ष्वं,rṣvaṃ,rzvaM,1,0.0,1,0,0,0,0
र्ष्वा,rṣvā,rzvA,14,0.0001,8,3,1,0,2
र्ष्वां,rṣvāṃ,rzvAM,6,0.0,6,0,0,0,0
र्ष्वाः,rṣvāḥ,rzvAH,1,0.0,1,0,0,0,0
र्ष्वि,rṣvi,rzvi,1,0.0,0,0,0,1,0
र्ष्वे,rṣve,rzve,3,0.0,1,0,0,2,0
र्स,rsa,rsa,3,0.0,1,0,1,1,0
र्सृ,rsṛ,rsf,1,0.0,1,0,0,0,0
र्सौ,rsau,rsO,9,0.0001,9,0,0,0,0
र्स्रा,rsrā,rsrA,5,0.0,5,0,0,0,0
र्स्रे,rsre,rsre,2,0.0,2,0,0,0,0
र्स्वै,rsvai,rsvE,1,0.0,1,0,0,0,0
र्ह,rha,rha,5412,0.0378,1454,2205,947,455,351
र्हं,rhaṃ,rhaM,174,0.0012,9,88,38,33,6
र्हः,rhaḥ,rhaH,80,0.0006,4,56,8,8,4
र्हा,rhā,rhA,477,0.0033,77,256,73,50,21
र्हां,rhāṃ,rhAM,26,0.0002,2,21,1,2,0
र्हाः,rhāḥ,rhAH,50,0.0003,15,21,5,8,1
र्हि,rhi,rhi,2518,0.0176,1183,549,377,310,99
र्हिं,rhiṃ,rhiM,4,0.0,0,0,3,1,0
र्हिः,rhiḥ,rhiH,228,0.0016,221,0,4,2,1
र्ही,rhī,rhI,53,0.0004,13,20,8,8,4
र्हीं,rhīṃ,rhIM,16,0.0001,13,2,1,0,0
र्हीः,rhīḥ,rhIH,1,0.0,1,0,0,0,0
र्हु,rhu,rhu,20,0.0001,6,3,6,5,0
र्हुं,rhuṃ,rhuM,1,0.0,0,0,0,1,0
र्हू,rhū,rhU,6,0.0,6,0,0,0,0
र्हृ,rhṛ,rhf,200,0.0014,44,51,59,40,6
र्हे,rhe,rhe,202,0.0014,6,93,34,57,12
र्है,rhai,rhE,28,0.0002,3,10,6,9,0
र्हैः,rhaiḥ,rhEH,4,0.0,0,4,0,0,0
र्हो,rho,rho,293,0.002,170,70,28,20,5
र्हौ,rhau,rhO,20,0.0001,3,14,2,0,1
र्ह्त,rhta,rhta,1,0.0,0,0,1,0,0
र्ह्य्,rhy,rhy,102,0.0007,81,2,3,12,4
र्ह्य,rhya,rhya,52,0.0004,15,12,9,15,1
र्ह्यं,rhyaṃ,rhyaM,3,0.0,0,2,0,1,0
र्ह्यः,rhyaḥ,rhyaH,3,0.0,1,0,1,1,0
र्ह्या,rhyā,rhyA,20,0.0001,4,5,5,6,0
र्ह्यु,rhyu,rhyu,8,0.0001,2,1,4,1,0
र्ह्ये,rhye,rhye,32,0.0002,13,2,8,8,1
र्ह्यो,rhyo,rhyo,4,0.0,0,4,0,0,0
र्ह्योः,rhyoḥ,rhyoH,1,0.0,0,1,0,0,0
र्ह्यौ,rhyau,rhyO,2,0.0,0,2,0,0,0
र्ह्र,rhra,rhra,5,0.0,1,0,1,3,0
र्ह्रा,rhrā,rhrA,59,0.0004,1,25,13,19,1
र्ह्रि,rhri,rhri,9,0.0001,0,0,9,0,0
र्ह्री,rhrī,rhrI,6,0.0,0,4,2,0,0
र्ह्व,rhva,rhva,1,0.0,1,0,0,0,0
र्ह्वा,rhvā,rhvA,1,0.0,0,1,0,0,0
ल्,l,l,1077,0.0075,322,449,160,83,63
ल,la,la,83214,0.5808,5230,23801,24872,21932,7361
लं,laṃ,laM,18089,0.1263,1374,5343,4704,4698,1949
लः,laḥ,laH,5142,0.0359,393,2027,1286,1207,228
ला,lā,lA,33678,0.2351,2531,8571,10527,9254,2790
लां,lāṃ,lAM,1704,0.0119,154,564,433,399,153
लाः,lāḥ,lAH,2105,0.0147,105,941,606,342,111
लि,li,li,18447,0.1288,1281,4323,5523,5616,1702
लिं,liṃ,liM,548,0.0038,115,150,115,127,41
लिः,liḥ,liH,644,0.0045,41,265,164,146,28
ली,lī,lI,8098,0.0565,852,1781,2199,2505,759
लीं,līṃ,lIM,454,0.0032,80,109,86,120,59
लीः,līḥ,lIH,53,0.0004,19,6,13,12,3
लु,lu,lu,4891,0.0341,512,1333,1088,1294,660
लुं,luṃ,luM,77,0.0005,8,9,22,36,2
लुः,luḥ,luH,136,0.0009,5,13,38,68,12
लू,lū,lU,769,0.0054,158,206,204,158,43
लूं,lūṃ,lUM,2,0.0,0,1,0,0,1
लूः,lūḥ,lUH,2,0.0,2,0,0,0,0
लृ,lṛ,lf,10,0.0001,0,10,0,0,0
ले,le,le,17909,0.125,1272,5202,5129,4442,1859
लेः,leḥ,leH,84,0.0006,1,25,32,20,6
लै,lai,lE,2004,0.014,63,601,626,567,147
लैः,laiḥ,lEH,1439,0.01,75,340,511,368,145
लो,lo,lo,30586,0.2135,5392,9702,6945,6042,2498
लोः,loḥ,loH,18,0.0001,1,6,4,4,3
लौ,lau,lO,1689,0.0118,149,420,513,412,195
लौं,lauṃ,lOM,1,0.0,0,0,0,0,1
ल्क,lka,lka,635,0.0044,40,128,249,167,51
ल्कं,lkaṃ,lkaM,221,0.0015,1,38,100,69,13
ल्कः,lkaḥ,lkaH,67,0.0005,8,10,21,20,8
ल्का,lkā,lkA,310,0.0022,43,121,89,40,16
ल्कां,lkāṃ,lkAM,23,0.0002,0,15,6,2,0
ल्काः,lkāḥ,lkAH,28,0.0002,6,16,4,2,0
ल्कि,lki,lki,89,0.0006,0,2,66,13,8
ल्की,lkī,lkI,37,0.0003,0,3,20,10,4
ल्कु,lku,lku,4,0.0,4,0,0,0,0
ल्के,lke,lke,276,0.0019,10,41,46,159,20
ल्कै,lkai,lkE,66,0.0005,6,8,41,9,2
ल्कैः,lkaiḥ,lkEH,42,0.0003,9,2,20,8,3
ल्को,lko,lko,69,0.0005,4,4,31,23,7
ल्कौ,lkau,lkO,1,0.0,1,0,0,0,0
ल्क्य,lkya,lkya,87,0.0006,38,20,11,15,3
ल्क्यं,lkyaṃ,lkyaM,6,0.0,1,1,2,1,1
ल्क्यः,lkyaḥ,lkyaH,46,0.0003,32,1,0,10,3
ल्क्या,lkyā,lkyA,11,0.0001,3,3,2,1,2
ल्क्ये,lkye,lkye,25,0.0002,18,2,2,3,0
ल्क्यैः,lkyaiḥ,lkyEH,26,0.0002,26,0,0,0,0
ल्क्यो,lkyo,lkyo,49,0.0003,13,2,6,22,6
ल्ख,lkha,lKa,1,0.0,0,0,0,0,1
ल्ग,lga,lga,91,0.0006,10,47,18,11,5
ल्गा,lgā,lgA,2,0.0,0,1,0,1,0
ल्गि,lgi,lgi,24,0.0002,0,6,12,6,0
ल्गु,lgu,lgu,772,0.0054,124,388,93,138,29
ल्गुं,lguṃ,lguM,2,0.0,0,2,0,0,0
ल्गुः,lguḥ,lguH,6,0.0,1,0,0,4,1
ल्गू,lgū,lgU,12,0.0001,7,2,1,2,0
ल्गे,lge,lge,1,0.0,0,0,1,0,0
ल्ग्व्,lgv,lgv,2,0.0,2,0,0,0,0
ल्ग्व,lgva,lgva,3,0.0,0,1,1,1,0
ल्ग्वी,lgvī,lgvI,1,0.0,0,0,0,1,0
ल्ग्वे,lgve,lgve,1,0.0,1,0,0,0,0
ल्घ,lgha,lGa,1,0.0,0,1,0,0,0
ल्ङि,lṅi,lNi,1,0.0,0,1,0,0,0
ल्ङ्या,lṅyā,lNyA,1,0.0,0,1,0,0,0
ल्टा,lṭā,lwA,1,0.0,0,0,0,0,1
ल्टी,lṭī,lwI,1,0.0,0,0,0,0,1
ल्त,lta,lta,1,0.0,0,0,0,1,0
ल्ता,ltā,ltA,1,0.0,0,1,0,0,0
ल्तृ,ltṛ,ltf,1,0.0,0,1,0,0,0
ल्थ,ltha,lTa,1,0.0,0,0,0,1,0
ल्थु,lthu,lTu,1,0.0,0,1,0,0,0
ल्द,lda,lda,1,0.0,1,0,0,0,0
ल्द्व,ldva,ldva,1,0.0,0,0,0,1,0
ल्प,lpa,lpa,4816,0.0336,771,1176,1555,1038,276
ल्पं,lpaṃ,lpaM,506,0.0035,38,146,175,115,32
ल्पः,lpaḥ,lpaH,291,0.002,83,51,83,48,26
ल्पा,lpā,lpA,1091,0.0076,77,282,424,222,86
ल्पां,lpāṃ,lpAM,38,0.0003,1,17,10,6,4
ल्पाः,lpāḥ,lpAH,80,0.0006,16,26,29,8,1
ल्पि,lpi,lpi,729,0.0051,10,224,265,192,38
ल्पिः,lpiḥ,lpiH,1,0.0,1,0,0,0,0
ल्पी,lpī,lpI,67,0.0005,12,13,21,15,6
ल्पु,lpu,lpu,7,0.0,0,4,2,0,1
ल्पुः,lpuḥ,lpuH,2,0.0,0,0,2,0,0
ल्पू,lpū,lpU,13,0.0001,12,1,0,0,0
ल्पे,lpe,lpe,686,0.0048,124,200,240,75,47
ल्पै,lpai,lpE,83,0.0006,0,36,26,15,5
ल्पैः,lpaiḥ,lpEH,39,0.0003,2,26,5,5,1
ल्पो,lpo,lpo,359,0.0025,33,90,128,83,25
ल्पौ,lpau,lpO,33,0.0002,0,15,8,7,3
ल्प्य्,lpy,lpy,1,0.0,0,1,0,0,0
ल्प्य,lpya,lpya,223,0.0016,18,53,78,59,15
ल्प्यं,lpyaṃ,lpyaM,12,0.0001,0,0,5,6,1
ल्प्यः,lpyaḥ,lpyaH,2,0.0,1,1,0,0,0
ल्प्या,lpyā,lpyA,23,0.0002,8,4,4,5,2
ल्प्यां,lpyāṃ,lpyAM,1,0.0,0,1,0,0,0
ल्प्याः,lpyāḥ,lpyAH,2,0.0,1,0,1,0,0
ल्प्ये,lpye,lpye,14,0.0001,0,0,10,3,1
ल्प्यै,lpyai,lpyE,5,0.0,0,0,5,0,0
ल्प्यो,lpyo,lpyo,3,0.0,1,0,2,0,0
ल्प्स्य,lpsya,lpsya,1,0.0,0,1,0,0,0
ल्फ,lpha,lPa,58,0.0004,9,6,31,10,2
ल्फं,lphaṃ,lPaM,16,0.0001,1,0,3,3,9
ल्फा,lphā,lPA,17,0.0001,2,3,2,6,4
ल्फां,lphāṃ,lPAM,2,0.0,0,0,0,1,1
ल्फाः,lphāḥ,lPAH,1,0.0,0,1,0,0,0
ल्फि,lphi,lPi,6,0.0,6,0,0,0,0
ल्फे,lphe,lPe,17,0.0001,0,1,5,5,6
ल्फो,lpho,lPo,4,0.0,0,0,3,1,0
ल्फौ,lphau,lPO,24,0.0002,2,2,9,4,7
ल्ब,lba,lba,404,0.0028,82,70,93,129,30
ल्बं,lbaṃ,lbaM,187,0.0013,30,1,2,114,40
ल्बा,lbā,lbA,44,0.0003,10,2,1,16,15
ल्बि,lbi,lbi,346,0.0024,47,155,69,38,37
ल्बू,lbū,lbU,1,0.0,1,0,0,0,0
ल्बे,lbe,lbe,46,0.0003,10,2,0,25,9
ल्बै,lbai,lbE,1,0.0,0,0,0,1,0
ल्बो,lbo,lbo,4,0.0,0,0,0,2,2
ल्ब्या,lbyā,lbyA,3,0.0,3,0,0,0,0
ल्ब्याः,lbyāḥ,lbyAH,2,0.0,2,0,0,0,0
ल्भ,lbha,lBa,38,0.0003,0,7,11,19,1
ल्भं,lbhaṃ,lBaM,7,0.0,0,3,3,1,0
ल्भः,lbhaḥ,lBaH,10,0.0001,0,3,2,5,0
ल्भा,lbhā,lBA,19,0.0001,1,4,11,3,0
ल्भां,lbhāṃ,lBAM,1,0.0,0,1,0,0,0
ल्भाः,lbhāḥ,lBAH,4,0.0,0,0,1,3,0
ल्भि,lbhi,lBi,2,0.0,1,1,0,0,0
ल्भे,lbhe,lBe,9,0.0001,0,2,6,1,0
ल्भो,lbho,lBo,8,0.0001,2,2,3,1,0
ल्भ्य,lbhya,lBya,14,0.0001,6,2,4,1,1
ल्भ्यं,lbhyaṃ,lByaM,4,0.0,1,1,1,1,0
ल्भ्यः,lbhyaḥ,lByaH,6,0.0,4,2,0,0,0
ल्भ्या,lbhyā,lByA,8,0.0001,2,2,4,0,0
ल्भ्यैः,lbhyaiḥ,lByEH,1,0.0,1,0,0,0,0
ल्भ्यो,lbhyo,lByo,8,0.0001,1,5,2,0,0
ल्म,lma,lma,1016,0.0071,42,257,342,288,87
ल्मं,lmaṃ,lmaM,65,0.0005,2,23,27,11,2
ल्मः,lmaḥ,lmaH,27,0.0002,1,14,9,3,0
ल्मा,lmā,lmA,326,0.0023,30,72,126,80,18
ल्मां,lmāṃ,lmAM,16,0.0001,1,10,3,0,2
ल्माः,lmāḥ,lmAH,10,0.0001,0,6,2,2,0
ल्मि,lmi,lmi,50,0.0003,5,23,18,4,0
ल्मिं,lmiṃ,lmiM,1,0.0,1,0,0,0,0
ल्मी,lmī,lmI,322,0.0022,78,84,73,55,32
ल्मीं,lmīṃ,lmIM,2,0.0,0,2,0,0,0
ल्मु,lmu,lmu,161,0.0011,113,16,14,11,7
ल्मे,lme,lme,78,0.0005,0,34,35,7,2
ल्मै,lmai,lmE,11,0.0001,1,6,2,2,0
ल्मैः,lmaiḥ,lmEH,5,0.0,0,4,1,0,0
ल्मो,lmo,lmo,99,0.0007,0,13,45,34,7
ल्मौ,lmau,lmO,14,0.0001,0,0,4,1,9
ल्य्,ly,ly,25,0.0002,13,5,1,5,1
ल्य,lya,lya,3210,0.0224,241,1057,937,759,216
ल्यं,lyaṃ,lyaM,1524,0.0106,39,334,323,693,135
ल्यः,lyaḥ,lyaH,363,0.0025,87,150,59,59,8
ल्या,lyā,lyA,2968,0.0207,390,984,767,654,171
ल्यां,lyāṃ,lyAM,402,0.0028,44,66,54,182,56
ल्याः,lyāḥ,lyAH,140,0.001,40,32,32,31,5
ल्यि,lyi,lyi,10,0.0001,1,7,1,1,0
ल्यु,lyu,lyu,45,0.0003,2,11,8,19,5
ल्युः,lyuḥ,lyuH,1,0.0,0,0,0,0,1
ल्यू,lyū,lyU,1,0.0,0,1,0,0,0
ल्यृ,lyṛ,lyf,2,0.0,0,0,1,0,1
ल्ये,lye,lye,551,0.0038,33,175,142,160,41
ल्यै,lyai,lyE,156,0.0011,18,71,30,19,18
ल्यैः,lyaiḥ,lyEH,33,0.0002,2,14,9,7,1
ल्यो,lyo,lyo,548,0.0038,36,233,129,120,30
ल्योः,lyoḥ,lyoH,6,0.0,1,0,2,2,1
ल्यौ,lyau,lyO,96,0.0007,18,27,26,20,5
ल्रा,lrā,lrA,1,0.0,0,1,0,0,0
ल्ल,lla,lla,2375,0.0166,43,309,885,889,249
ल्लं,llaṃ,llaM,84,0.0006,0,17,12,38,17
ल्लः,llaḥ,llaH,23,0.0002,0,0,3,13,7
ल्ला,llā,llA,647,0.0045,9,143,202,238,55
ल्लां,llāṃ,llAM,11,0.0001,0,6,2,1,2
ल्लाः,llāḥ,llAH,23,0.0002,0,10,7,6,0
ल्लि,lli,lli,657,0.0046,45,49,205,293,65
ल्लिं,lliṃ,lliM,3,0.0,0,0,1,1,1
ल्लिः,lliḥ,lliH,3,0.0,0,0,1,2,0
ल्ली,llī,llI,614,0.0043,2,38,83,423,68
ल्लीं,llīṃ,llIM,18,0.0001,0,0,2,11,5
ल्लीः,llīḥ,llIH,1,0.0,0,0,0,0,1
ल्लु,llu,llu,45,0.0003,20,2,13,10,0
ल्लू,llū,llU,41,0.0003,0,5,23,12,1
ल्ले,lle,lle,390,0.0027,26,151,59,121,33
ल्लेः,lleḥ,lleH,1,0.0,0,0,0,0,1
ल्लै,llai,llE,79,0.0006,0,64,7,6,2
ल्लैः,llaiḥ,llEH,51,0.0004,0,41,4,3,3
ल्लो,llo,llo,1010,0.007,336,218,142,225,89
ल्लौ,llau,llO,40,0.0003,0,2,17,15,6
ल्ल्य्,lly,lly,9,0.0001,0,0,1,8,0
ल्ल्य,llya,llya,30,0.0002,0,3,7,18,2
ल्ल्यं,llyaṃ,llyaM,2,0.0,0,0,1,1,0
ल्ल्यः,llyaḥ,llyaH,4,0.0,0,1,2,0,1
ल्ल्या,llyā,llyA,67,0.0005,0,1,1,46,19
ल्ल्यां,llyāṃ,llyAM,93,0.0006,1,0,1,69,22
ल्ल्याः,llyāḥ,llyAH,6,0.0,0,0,0,5,1
ल्ल्यु,llyu,llyu,9,0.0001,0,0,2,3,4
ल्ल्ये,llye,llye,1,0.0,0,0,0,1,0
ल्ल्यो,llyo,llyo,6,0.0,1,0,1,3,1
ल्ल्यौ,llyau,llyO,1,0.0,0,0,0,1,0
ल्व्,lv,lv,128,0.0009,60,7,57,4,0
ल्व,lva,lva,961,0.0067,56,263,283,260,96
ल्वं,lvaṃ,lvaM,210,0.0015,21,29,21,116,23
ल्वः,lvaḥ,lvaH,31,0.0002,8,11,3,5,4
ल्वा,lvā,lvA,303,0.0021,25,119,76,55,28
ल्वां,lvāṃ,lvAM,3,0.0,0,2,0,1,0
ल्वाः,lvāḥ,lvAH,10,0.0001,1,5,2,1,1
ल्वि,lvi,lvi,79,0.0006,22,22,5,17,13
ल्वी,lvī,lvI,3,0.0,0,0,0,2,1
ल्वे,lve,lve,459,0.0032,3,68,15,321,52
ल्वै,lvai,lvE,13,0.0001,0,2,6,1,4
ल्वैः,lvaiḥ,lvEH,13,0.0001,0,5,6,0,2
ल्वो,lvo,lvo,76,0.0005,7,22,19,15,13
ल्वोः,lvoḥ,lvoH,2,0.0,0,2,0,0,0
ल्व्य,lvya,lvya,5,0.0,5,0,0,0,0
ल्व्यं,lvyaṃ,lvyaM,3,0.0,3,0,0,0,0
ल्श,lśa,lSa,5,0.0,4,0,0,1,0
ल्शं,lśaṃ,lSaM,4,0.0,4,0,0,0,0
ल्शः,lśaḥ,lSaH,6,0.0,6,0,0,0,0
ल्शा,lśā,lSA,14,0.0001,13,0,0,0,1
ल्शाः,lśāḥ,lSAH,8,0.0001,8,0,0,0,0
ल्शि,lśi,lSi,1,0.0,0,1,0,0,0
ल्शे,lśe,lSe,2,0.0,2,0,0,0,0
ल्शो,lśo,lSo,10,0.0001,10,0,0,0,0
ल्ह,lha,lha,21,0.0001,0,0,0,21,0
ल्हः,lhaḥ,lhaH,1,0.0,0,0,0,0,1
ल्हा,lhā,lhA,22,0.0002,6,0,3,12,1
ल्हां,lhāṃ,lhAM,3,0.0,2,0,0,1,0
ल्हाः,lhāḥ,lhAH,3,0.0,3,0,0,0,0
ल्हि,lhi,lhi,16,0.0001,11,0,0,3,2
ल्ही,lhī,lhI,6,0.0,0,0,0,1,5
ल्हीं,lhīṃ,lhIM,1,0.0,0,0,0,1,0
ल्हो,lho,lho,4,0.0,0,0,0,0,4
ल्ह्या,lhyā,lhyA,3,0.0,2,0,0,1,0
ल्ह्यां,lhyāṃ,lhyAM,1,0.0,0,0,0,1,0
व्,v,v,4489,0.0313,2533,576,838,410,131
व,va,va,355259,2.4797,91270,105502,76884,59760,21775
वं,vaṃ,vaM,21610,0.1508,3971,6813,4879,4292,1650
वः,vaḥ,vaH,13890,0.097,4425,4123,2836,1839,667
