Лемма	Класс	Форма	Лицо	Число	Время/наклонение	Примеры
prahlād	1	prahlādate	Third	Sg.	"Present Ind."	"    1"
saṁdehay	10	saṃdehayati	Third	Sg.	"Present Ind."	"    1"
saṁdehay	10	saṃdehita			"Past Passive Participle"	"    1"
paṅkay	0	paṅkayati	Third	Sg.	"Present Ind."	"    1"
samutsukay	0	samutsukayitāsi	Second	Sg.	"Future. Ind. Peri."	"    1"
adhiveṣṭay	10	adhiveṣṭita			"Past Passive Participle"	"    1"
saṁjihīrṣ	0	saṃjihīrṣati	Third	Sg.	"Present Ind."	"    1"
adhikup	4	adhikupyat			"Present Ind."	"    1"
samājuhūṣ	0	samājuhūṣamāṇa			"Present Ind."	"    1"
valayībhū	1	valayībhūta			"Past Passive Participle"	"    1"
upalips	0	upalipsate	Third	Sg.	"Present Ind."	"    1"
upalips	0	upalipsamāna			"Present Ind."	"    1"
ulliṅgay	10	ulliṅgita			"Past Passive Participle"	"    1"
dudhūṣ	0	dudhūṣat			"Present Ind."	"    1"
ullasay	10	ullasayanti	Third	Pl.	"Present Ind."	"    1"
piśaṅgay	0	piśaṅgayat			"Present Ind."	"    1"
maṇḍalay	0	maṇḍalayat			"Present Ind."	"    1"
lilikṣ	0	lilikṣat			"Present Ind."	"    1"
abhipuṣ	9	abhipuṣyat			"Present Ind."	"    1"
prasnāpay	10	prasnāpayanti	Third	Pl.	"Present Ind."	"    1"
prasnāpay	10	prasnāpayāmāsa	Third	Sg.	"Perfect Ind. Peri."	"    1"
pradhvanay	10	pradhvanayya			Absolutive	"    1"
piṅgīkṛ	8	piṅgīkṛta			"Past Passive Participle"	"    1"
samatiric	7	samatirikta			"Past Passive Participle"	"    1"
upasukhay	0	upasukhayāṃbabhūva	Third	Sg.	"Perfect Ind. Peri."	"    1"
caurībhū	1	caurībhūta			"Past Passive Participle"	"    1"
aparañjay	10	aparañjita			"Past Passive Participle"	"    1"
niranurañj	6	niranurakta			"Past Passive Participle"	"    1"
samavāyīkṛ	8	samavāyīkṛta			"Past Passive Participle"	"    1"
viśvasay	10	viśvasayet	Third	Sg.	"Pres. Potential"	"    1"
karṇapūrīkṛ	8	karṇapūrīkariṣyati	Third	Sg.	"Future Ind."	"    1"
vyālag	1	vyālagna			"Past Passive Participle"	"    1"
śakalay	0	śakalayat			"Present Ind."	"    1"
śakalay	0	śakalita			"Past Passive Participle"	"    1"
ullolay	10	ullolita			"Past Passive Participle"	"    1"
apahṛṣ	6	apahṛṣṭa			"Past Passive Participle"	"    1"
ājuṣ	6	ājuṣṭa			"Past Passive Participle"	"    1"
śukībhū	1	śukībhūta			"Past Passive Participle"	"    1"
mayūkhāy	0	mayūkhāyita			"Past Passive Participle"	"    1"
lekhāy	0	lekhāyita			"Past Passive Participle"	"    1"
vāmanīkṛ	8	vāmanīkṛta			"Past Passive Participle"	"    1"
khanakhanāy	0	khanakhanāyamāna			"Present Ind."	"    1"
uddṛ	4	uddīrṇa			"Past Passive Participle"	"    1"
pravidṛ	4	pravidīryate	Third	Sg.	"Present Passive"	"    1"
nirayāy	0	nirayāyante	Third	Pl.	"Present Ind."	"    1"
abhiyam	6	abhiyacchatu	Third	Sg.	"Pres. Imp."	"    1"
upasaṁrodhay	10	upasaṃrodhya			Absolutive	"    1"
śalyay	0	śalyayat			"Present Ind."	"    1"
jvālāy	0	jvālāyamāna			"Present Ind."	"    1"
proccaṭ	1	proccaṭat			"Present Ind."	"    1"
niḥṣyanday	10	niḥṣyandita			"Past Passive Participle"	"    1"
paricarcay	10	paricarcyatām	Third	Sg.	"Pres. Imperative Passive"	"    1"
paricarcay	10	paricarcayet	Third	Sg.	"Pres. Potential"	"    1"
paricarcay	10	paricarcita			"Past Passive Participle"	"    1"
samucchvi	1	samucchūna			"Past Passive Participle"	"    1"
pratibimb	0	pratibimbati	Third	Sg.	"Present Ind."	"    1"
procchal	1	procchalat			"Present Ind."	"    1"
abhyūhay	10	abhyūhayet	Third	Sg.	"Pres. Potential"	"    1"
parisaṁplu	1	parisaṃpluta			"Past Passive Participle"	"    1"
dviguṇīkṛ	8	dviguṇīkuryāt	Third	Sg.	"Pres. Potential"	"    1"
dviguṇīkṛ	8	dviguṇīkṛta			"Past Passive Participle"	"    1"
musalībhū	1	musalībhūta			"Past Passive Participle"	"    1"
puñjaray	0	puñjarita			"Past Passive Participle"	"    1"
śikhāy	0	śikhāyita			"Past Passive Participle"	"    1"
tanmayībhāvay	10	tanmayībhāvita			"Past Passive Participle"	"    1"
paṇāy	0	paṇāyate	Third	Sg.	"Present Ind."	"    1"
mlānīkṛ	8	mlānīkaroti	Third	Sg.	"Present Ind."	"    1"
pravibandh	9	pravibaddha			"Past Passive Participle"	"    1"
ūrīkṛ	8	ūrīkṛta			"Past Passive Participle"	"    1"
anuveday	10	anuvedya			Absolutive	"    1"
amṛtasādbhū	1	amṛtasādbhūta			"Past Passive Participle"	"    1"
pravivecay	10	pravivecita			"Past Passive Participle"	"    1"
bhairavībhū	1	bhairavībhavati	Third	Sg.	"Present Ind."	"    1"
utpīḍāy	0	utpīḍāyita			"Past Passive Participle"	"    1"
pariruh	6	parirūḍha			"Past Passive Participle"	"    1"
nirbharay	10	nirbharita			"Past Passive Participle"	"    1"
āśyānay	10	āśyānita			"Past Passive Participle"	"    1"
bālāy	0	bālāyase	Second	Sg.	"Present Ind."	"    1"
purobhāvay	10	purobhāvya			Absolutive	"    1"
pravitānay	10	pravitānita			"Past Passive Participle"	"    1"
pragopay	10	pragopita			"Past Passive Participle"	"    1"
nabhaḥkusumāy	0	nabhaḥkusumāyate	Third	Sg.	"Present Ind."	"    1"
samudvṛt	1	samudvṛtta			"Past Passive Participle"	"    1"
vyālolay	10	vyālolita			"Past Passive Participle"	"    1"
garbhībhū	1	garbhībhūta			"Past Passive Participle"	"    1"
kañcukībhū	1	kañcukībhavet	Third	Sg.	"Pres. Potential"	"    1"
pravilāpay	10	pravilāpayet	Third	Sg.	"Pres. Potential"	"    1"
prodbubhūṣ	0	prodbubhūṣiṣyat			"Future Ind."	"    1"
medhībhū	1	medhībhūta			"Past Passive Participle"	"    1"
samadhiniṣṭhā	1	samadhiniṣṭhita			"Past Passive Participle"	"    1"
sayujīkṛ	8	sayujīkaroti	Third	Sg.	"Present Ind."	"    1"
samabhyūh	1	samabhyūhya			"Future passive particle"	"    1"
śūnyīkṛ	8	śūnyīkartum			Infinitive	"    1"
praviram	1	pravyaramyata	Third	Sg.	"Imperfect Ind. Passive "	"    1"
nirhrāsay	10	nirhrāsayet	Third	Sg.	"Pres. Potential"	"    1"
sthūlasthūṇāghaṭāy	0	sthūlasthūṇāghaṭāyate	Third	Sg.	"Present Ind."	"    1"
avaccheday	10	avacchedita			"Past Passive Participle"	"    1"
pravikāsay	10	pravikāsayet	Third	Sg.	"Pres. Potential"	"    1"
nirbharībhū	1	nirbharībhūya			Absolutive	"    1"
navanavāy	0	navanavāyate	Third	Sg.	"Present Ind."	"    1"
vyapohay	10	vyapohita			"Past Passive Participle"	"    1"
samupadham	4	samupādhamat	Third	Sg.	"Imperfect ind"	"    1"
taptabaḍiśāy	0	taptabaḍiśāyate	Third	Sg.	"Present Ind."	"    1"
āśram	4	āśrānta			"Past Passive Participle"	"    1"
anusamāyā	2	anusamāyānt			"Present Ind."	"    1"
veviṣ	0	veviṣāṇa			"Present Ind."	"    1"
paryanuveday	10	paryanuvedayati	Third	Sg.	"Present Ind."	"    1"
viniyantray	0	viniyantrita			"Past Passive Participle"	"    1"
kapiśay	0	kapiśayat			"Present Ind."	"    1"
niścayīkṛ	8	niścayīkṛta			"Past Passive Participle"	"    1"
visūtray	0	visūtrita			"Past Passive Participle"	"    1"
bhṛṅgāy	0	bhṛṅgāyita			"Past Passive Participle"	"    1"
śakrāy	0	śakrāyate	Third	Sg.	"Present Ind."	"    1"
samupahas	1	samupahasyate	Third	Sg.	"Present Passive"	"    1"
udbṛṁh	1	udbabarha	Third	Sg.	"Perfect Ind."	"    1"
ākūṇay	0	ākūṇita			"Past Passive Participle"	"    1"
saṁpūrṇay	0	saṃpūrṇita			"Past Passive Participle"	"    1"
pradīkṣ	1	pradīkṣita			"Past Passive Participle"	"    1"
hārīkṛ	8	hārīkṛta			"Past Passive Participle"	"    1"
prakrīḍay	10	prakrīḍayet	Third	Sg.	"Pres. Potential"	"    1"
hāsarasāy	0	hāsarasāyate	Third	Sg.	"Present Ind."	"    1"
vīrarasāy	0	vīrarasāyate	Third	Sg.	"Present Ind."	"    1"
ajñānay	0	ajñānayanti	Third	Pl.	"Present Ind."	"    1"
moghībhū	1	moghībhūta			"Past Passive Participle"	"    1"
śuklībhū	1	śuklībhavanti	Third	Pl.	"Present Ind."	"    1"
tittirībhū	1	tittirībhūtvā			Absolutive	"    1"
nirdhūnay	10	nirdhūnayet	Third	Sg.	"Pres. Potential"	"    1"
ādhvaṁs	1	ādhvasta			"Past Passive Participle"	"    1"
hreṣ	1	hreṣante	Third	Pl.	"Present Ind."	"    1"
hreṣ	1	hreṣat			"Present Ind."	"    1"
āspadībhū	1	āspadībhūta			"Past Passive Participle"	"    1"
prā	2	paprā	Third	Sg.	"Perfect Ind."	"    1"
prā	2	paprathuḥ	Second	Du.	"Perfect Ind."	"    1"
prā	2	papratuḥ	Third	Du.	"Perfect Ind."	"    1"
prā	2	aprāyi	Third	Sg.	"Aorist Ind. Passive"	"    1"
prā	2	prāḥ	Second	Sg.	"Aorist Sub."	"    1"
prā	2	papriṣe	Second	Sg.	"Perfect Ind."	"    1"
prā	2	papre	Third	Sg.	"Perfect Ind."	"    1"
rerih	0	rerihyate	Third	Sg.	"Present Ind."	"    1"
viniṣpāday	10	viniṣpādya			"Future passive particle"	"    1"
abhiniyojay	10	abhiniyojita			"Past Passive Participle"	"    1"
rej	1	rejete	Third	Du.	"Present Ind."	"    1"
rej	1	arejanta	Third	Pl.	"Imperfect ind"	"    1"
rej	1	rejatha	Second	Pl.	"Present Ind."	"    1"
rej	1	rejat	Third	Sg.	"Present Jus."	"    1"
rej	1	rejanta	Third	Pl.	"Present Jus."	"    1"
barbṛh	0	barbṛhi	Second	Sg.	"Pres. Imp."	"    1"
iyakṣ	0	iyakṣān	Third	Pl.	"Pres. Sub."	"    1"
iyakṣ	0	iyakṣanti	Third	Pl.	"Present Ind."	"    1"
apabhṛ	3	apabhartā	Third	Sg.	"Future. Ind. Peri."	"    1"
apabhṛ	3	apābharat	Third	Sg.	"Aorist Ind. Them."	"    1"
apabhṛ	3	apabhartavai			Infinitive	"    1"
duvasy	0	duvasyanti	Third	Pl.	"Present Ind."	"    1"
duvasy	0	duvasyāt	Third	Sg.	"Pres. Sub."	"    1"
duvasy	0	duvasyet	Third	Sg.	"Pres. Potential"	"    1"
duvasy	0	duvasyat	Third	Sg.	"Present Jus."	"    1"
duvasy	0	duvasyat			"Present Ind."	"    1"
jarhṛṣ	0	jarhṛṣanta	Third	Pl.	"Pres. Sub."	"    1"
inv	1	invathaḥ	Second	Du.	"Present Ind."	"    1"
inv	1	invatha	Second	Pl.	"Present Ind."	"    1"
inv	1	invāt	Third	Sg.	"Pres. Sub."	"    1"
inv	1	inva	Second	Sg.	"Pres. Imp."	"    1"
inv	1	invatām	Third	Du.	"Pres. Imp."	"    1"
inv	1	invata	Second	Pl.	"Pres. Imp."	"    1"
śundhay	10	śundhayantu	Third	Pl.	"Pres. Imp."	"    1"
yup	4	yuyopa	Third	Sg.	"Perfect Ind."	"    1"
yup	4	ayūyupan	Third	Pl.	"Aorist Ind. Red."	"    1"
yup	4	yupita			"Past Passive Participle"	"    1"
yopay	10	yopayāmasi	First	Pl.	"Present Ind."	"    1"
ucchvañc	1	ucchvañcamāna			"Present Ind."	"    1"
sapary	0	saparyema	First	Pl.	"Pres. Potential"	"    1"
sapary	0	saparya	Second	Sg.	"Pres. Imp."	"    1"
sapary	0	saparyam	First	Sg.	"Present Jus."	"    1"
sapary	0	saparyān	Third	Pl.	"Pres. Sub."	"    1"
sapary	0	saparyan	Third	Pl.	"Present Jus."	"    1"
śnathay	10	śnathayaḥ	Second	Sg.	"Imperfect ind"	"    1"
śnathay	10	śnathayanta	Third	Pl.	"Present Jus."	"    1"
kṣṇu	2	kṣṇaumi	First	Sg.	"Present Ind."	"    1"
kṣṇu	2	kṣuṇuvāna			"Present Ind."	"    1"
dodhu	0	davidhāva	Third	Sg.	"Perfect Ind."	"    1"
mṛḍ	6	mṛḍatu	Third	Sg.	"Pres. Imp."	"    1"
mṛḍ	6	mṛḍatām	Third	Du.	"Pres. Imp."	"    1"
mṛḍ	6	mṛḍatā	Second	Pl.	"Pres. Imp."	"    1"
mṛḍ	6	mamṛḍyuḥ	Third	Pl.	"Perfect Opt."	"    1"
mṛḍ	6	mṛḍatāt	Second	Sg.	"Pres. Imp."	"    1"
mī	3	mināma	First	Pl.	"Pres. Sub."	"    1"
mī	3	mimīyāḥ	Second	Sg.	"Pres. Potential"	"    1"
mī	3	mimīyāt	Third	Sg.	"Pres. Potential"	"    1"
mī	3	amināḥ	Second	Sg.	"Imperfect ind"	"    1"
mī	3	minīt	Third	Sg.	"Present Jus."	"    1"
mī	3	minan	Third	Pl.	"Present Jus."	"    1"
mī	3	meṣṭa	Third	Sg.	"Aorist Jus."	"    1"
mī	3	aminantam	Third	Du.	"Imperfect ind"	"    1"
mī	3	mimītaḥ	Third	Du.	"Present Ind."	"    1"
mī	3	mimaya	First	Sg.	"Perfect Ind."	"    1"
mī	3	mīmāya	Third	Sg.	"Perfect Ind."	"    1"
mī	3	mīyeta	Third	Sg.	"Pres. Opt Passive"	"    1"
mī	3	mināna			"Present Ind."	"    1"
mī	3	mīta			"Past Passive Participle"	"    1"
pruṣāy	0	pruṣāyat	Third	Sg.	"Present Jus."	"    1"
pruṣāy	0	pruṣāyante	Third	Pl.	"Present Ind."	"    1"
pruṣāy	0	pruṣāyanta	Third	Pl.	"Present Jus."	"    1"
marmṛj	0	marmṛjma	First	Pl.	"Present Ind."	"    1"
marmṛj	0	marmṛjata	Third	Pl.	"Imperfect ind"	"    1"
marmṛj	0	marmṛjanta	Third	Pl.	"Present Jus."	"    1"
marmṛj	0	marmṛjat			"Present Ind."	"    1"
vṛjināy	0	vṛjināyat			"Present Ind."	"    1"
tuṣay	10	tuṣayat			"Present Ind."	"    1"
pramī	9	pramināti	Third	Sg.	"Present Ind."	"    1"
pramī	9	praminanti	Third	Pl.	"Present Ind."	"    1"
pramī	9	pramīyase	Second	Sg.	"Present Passive"	"    1"
pramī	9	pramīyate	Third	Sg.	"Present Passive"	"    1"
pramī	9	pramīyante	Third	Pl.	"Present Passive"	"    1"
pramī	9	pramināna			"Present Ind."	"    1"
pramī	9	pramiyam			Infinitive	"    1"
pramī	9	pramiye			Infinitive	"    1"
randhay	10	randhayantu	Third	Pl.	"Pres. Imp."	"    1"
randhay	10	randhayāni	First	Sg.	"Pres. Sub."	"    1"
randhay	10	arandhayam	First	Sg.	"Imperfect ind"	"    1"
randhay	10	randhayasva	Second	Sg.	"Pres. Imp."	"    1"
randhay	10	randhayaḥ	Second	Sg.	"Present Jus."	"    1"
randhay	10	randhayat	Third	Sg.	"Present Jus."	"    1"
pratiśikṣ	6	pratiśikṣanti	Third	Pl.	"Present Ind."	"    1"
varvṛt	0	varvṛtati	Third	Pl.	"Present Ind."	"    1"
varvṛt	0	varvṛtāna			"Present Ind."	"    1"
āvarvṛt	0	āvarīvar	Third	Sg.	"Imperfect ind"	"    1"
āvarvṛt	0	āvarīvuḥ	Third	Pl.	"Imperfect ind"	"    1"
āvarvṛt	0	āvarīvartete	Third	Du.	"Present Ind."	"    1"
āvarvṛt	0	āvarvratat			"Present Ind."	"    1"
vivās	0	vivāseyam	First	Sg.	"Pres. Potential"	"    1"
vivās	0	vivāsathaḥ	Second	Du.	"Present Ind."	"    1"
vivās	0	vivāsataḥ	Third	Du.	"Present Ind."	"    1"
vivās	0	vivāsān	Third	Pl.	"Pres. Sub."	"    1"
vevīy	0	vevīyate	Third	Sg.	"Present Ind."	"    1"
sacanasy	0	sacanasyamāna			"Present Ind."	"    1"
uruṣy	0	uruṣyatu	Third	Sg.	"Pres. Imp."	"    1"
uruṣy	0	uruṣyantu	Third	Pl.	"Pres. Imp."	"    1"
uruṣy	0	uruṣyāt	Third	Sg.	"Pres. Sub."	"    1"
uruṣy	0	uruṣyāḥ	Second	Sg.	"Pres. Sub."	"    1"
hīḍ	1	jihīḍa	Third	Sg.	"Perfect Ind."	"    1"
hīḍ	1	jihīḍe	Third	Sg.	"Perfect Ind."	"    1"
hīḍ	1	jihīḍire	Third	Pl.	"Perfect Ind."	"    1"
hīḍ	1	jihīḍāna			"Perfect Ind."	"    1"
svapasy	0	svapasyate	Third	Sg.	"Present Ind."	"    1"
svapasy	0	svapasyamāna			"Present Ind."	"    1"
taviṣy	0	taviṣyamāṇa			"Present Ind."	"    1"
bhuraṇy	0	bhuraṇyasi	Second	Sg.	"Present Ind."	"    1"
sacasy	0	sacasyamāna			"Present Ind."	"    1"
inakṣ	0	inakṣasi	Second	Sg.	"Present Ind."	"    1"
inakṣ	0	inakṣat	Third	Sg.	"Present Jus."	"    1"
inakṣ	0	inakṣata	Third	Sg.	"Present Jus."	"    1"
rathary	0	ratharyasi	Second	Sg.	"Present Ind."	"    1"
rathary	0	ratharyati	Third	Sg.	"Present Ind."	"    1"
rathary	0	ratharyataḥ	Third	Du.	"Present Ind."	"    1"
heḍay	10	heḍayat			"Present Ind."	"    1"
duchunāy	0	ducchunāyate	Third	Sg.	"Present Ind."	"    1"
ru	1	rāviṣam	First	Sg.	"Aorist Ind. Is."	"    1"
naśāy	0	naśāyathaḥ	Second	Du.	"Present Ind."	"    1"
patay	10	patayataḥ	Third	Du.	"Present Ind."	"    1"
patay	10	patayanta	Third	Pl.	"Present Jus."	"    1"
ganīgam	0	ganīganti	Third	Sg.	"Present Ind."	"    1"
ganīgam	0	ganigmat			"Present Ind."	"    1"
yu	2	yuvati	Third	Sg.	"Present Ind."	"    1"
yu	2	yuve	First	Sg.	"Present Ind."	"    1"
yu	2	yuvethe	Second	Du.	"Present Ind."	"    1"
yu	2	yuvāmahe	First	Pl.	"Present Ind."	"    1"
yu	2	yaumi	First	Sg.	"Present Ind."	"    1"
yu	2	yavan	Third	Pl.	"Pres. Sub."	"    1"
yu	2	yuvāse	Second	Sg.	"Pres. Sub."	"    1"
yu	2	yuva	Second	Sg.	"Pres. Imp."	"    1"
yu	2	yutām	Third	Sg.	"Pres. Imp."	"    1"
yu	2	yuvamāna			"Present Ind."	"    1"
cākaś	0	cākaśīhi	Second	Sg.	"Pres. Imp."	"    1"
cākaś	0	cākaśat			"Present Ind."	"    1"
pratvakṣ	1	pratvakṣāṇa			"Pres. Potential"	"    1"
myakṣ	1	myakṣa	Second	Sg.	"Pres. Imp."	"    1"
myakṣ	1	amyak	Third	Sg.	"Aorist Ind. Root."	"    1"
myakṣ	1	amyakṣi	Third	Sg.	"Aorist Ind. Passive"	"    1"
gṛbhāy	0	gṛbhāyati	Third	Sg.	"Present Ind."	"    1"
skabhāy	0	skabhāyati	Third	Sg.	"Present Ind."	"    1"
skabhāy	0	skabhāyata	Second	Pl.	"Pres. Imp."	"    1"
skabhāy	0	skabhāyat	Third	Sg.	"Imperfect ind"	"    1"
skabhāy	0	skabhāyat	Third	Sg.	"Present Jus."	"    1"
jṛ	1	jarāmahe	First	Pl.	"Present Ind."	"    1"
jṛ	1	jareta	Third	Sg.	"Pres. Potential"	"    1"
jṛ	1	jarasva	Second	Sg.	"Pres. Imp."	"    1"
jṛ	1	jaratām	Third	Sg.	"Pres. Imp."	"    1"
jṛ	1	jarāte	Third	Sg.	"Pres. Sub."	"    1"
jṛ	1	jaradhyai			Infinitive	"    1"
bharibhṛ	0	bharibhrati	Third	Pl.	"Present Ind."	"    1"
stabhūy	0	stabhūyat			"Present Ind."	"    1"
mah	1	mahe	First	Sg.	"Present Ind."	"    1"
mah	1	māmahaḥ	Second	Sg.	"Perfect Sub"	"    1"
mah	1	maheta	Second	Pl.	"Pres. Potential"	"    1"
mah	1	māmahanta	Third	Pl.	"Perfect Jus."	"    1"
mah	1	mahe	Third	Sg.	"Present Ind."	"    1"
mah	1	māmahāna			"Perfect Ind."	"    1"
mah	1	maṃhamāna			"Present Ind."	"    1"
vakṣ	6	vavakṣire	Third	Pl.	"Perfect Ind."	"    1"
vakṣ	6	aukṣīḥ	Second	Sg.	"Aorist Ind. S."	"    1"
vakṣ	6	aukṣat	Third	Sg.	"Imperfect ind"	"    1"
vakṣ	6	ukṣat			"Present Ind."	"    1"
vakṣay	10	vakṣayam	First	Sg.	"Present Jus."	"    1"
iṣkṛ	8	iṣkaram	First	Sg.	"Aorist Ind. Root."	"    1"
iṣkṛ	8	iṣkarta	Second	Pl.	"Aorist Imp."	"    1"
drā	2	drāhi	Second	Sg.	"Pres. Imp."	"    1"
drā	2	drātu	Third	Sg.	"Pres. Imp."	"    1"
drā	2	dadruḥ	Third	Pl.	"Perfect Ind."	"    1"
drā	2	drāsat	Third	Sg.	"Aorist Sub."	"    1"
vyac	3	avivyak	Third	Sg.	"Imperfect ind"	"    1"
vyac	3	aviviktām	Third	Du.	"Imperfect ind"	"    1"
vyac	3	avivyacuḥ	Third	Pl.	"Imperfect ind"	"    1"
vyac	3	vivyaktha	Second	Sg.	"Perfect Ind."	"    1"
vyac	3	vivyak	Third	Sg.	"Present Jus."	"    1"
vyac	3	vivyacat	Third	Sg.	"Plp. ind."	"    1"
vyac	3	vivyacuḥ	Third	Pl.	"Present Jus."	"    1"
vyac	3	vivyacanta	Third	Pl.	"Plp. ind."	"    1"
tu	2	tavīti	Third	Sg.	"Present Ind."	"    1"
tu	2	tūtāva	Third	Sg.	"Perfect Ind."	"    1"
tu	2	tūtoḥ	Second	Sg.	"Plp. ind."	"    1"
am	1	amīṣi	Second	Sg.	"Present Ind."	"    1"
am	1	amanta	Third	Pl.	"Present Jus."	"    1"
am	1	amanti	Third	Pl.	"Present Ind."	"    1"
dudukṣ	0	dudukṣat			"Present Ind."	"    1"
turaṇy	0	turaṇyati	Third	Sg.	"Present Ind."	"    1"
turaṇy	0	turaṇyan	Third	Pl.	"Present Jus."	"    1"
rejay	10	rejayati	Third	Sg.	"Present Ind."	"    1"
rejay	10	rejayanti	Third	Pl.	"Present Ind."	"    1"
didhiṣ	0	didhiṣanta	Third	Pl.	"Present Jus."	"    1"
didhiṣ	0	didhiṣāmahe	First	Pl.	"Present Ind."	"    1"
didhiṣ	0	didhiṣanti	Third	Pl.	"Present Ind."	"    1"
didhiṣ	0	didhiṣeya	First	Sg.	"Pres. Potential"	"    1"
didhiṣ	0	didhiṣema	First	Pl.	"Pres. Potential"	"    1"
didhiṣ	0	didhiṣāmi	First	Sg.	"Present Ind."	"    1"
didhiṣ	0	didhiṣantu	Third	Pl.	"Pres. Imp."	"    1"
didhiṣ	0	didhiṣāṇa			"Present Ind."	"    1"
nas	1	nasāmahe	First	Pl.	"Present Ind."	"    1"
nas	1	nasīmahi	First	Pl.	"Aorist Jus./Sub./Opt/Perf_Opt"	"    1"
vāvad	0	vāvadīti	Third	Sg.	"Present Ind."	"    1"
vāvad	0	vāvadītu	Third	Sg.	"Pres. Imp."	"    1"
dardar	0	dardarīmi	First	Sg.	"Present Ind."	"    1"
dardar	0	dardarīti	Third	Sg.	"Present Ind."	"    1"
dardar	0	dādṛhi	Second	Sg.	"Pres. Imp."	"    1"
dardar	0	dardartu	Third	Sg.	"Pres. Imp."	"    1"
dardar	0	adardar	Second	Sg.	"Imperfect ind"	"    1"
dardar	0	dardirat	Third	Sg.	"Pres. Sub."	"    1"
dardar	0	adardiruḥ	Third	Pl.	"Imperfect ind"	"    1"
dardar	0	dardarṣi	Second	Sg.	"Present Ind."	"    1"
dardar	0	dardrat			"Present Ind."	"    1"
iṣaṇay	0	iṣaṇayanta	Third	Pl.	"Present Jus."	"    1"
āpruṣāy	0	āpruṣāyat			"Present Ind."	"    1"
nonāv	0	nonavīti	Third	Sg.	"Present Ind."	"    1"
nonāv	0	nonāva	Third	Sg.	"Perfect Ind."	"    1"
nonāv	0	nonuvuḥ	Third	Pl.	"Perfect Ind."	"    1"
nonāv	0	nonuvanta	Third	Pl.	"Pres. Sub."	"    1"
vrādh	1	vrādhante	Third	Pl.	"Present Ind."	"    1"
hary	1	haryati	Third	Sg.	"Present Ind."	"    1"
hary	1	haryatha	Second	Pl.	"Present Ind."	"    1"
hary	1	haryanti	Third	Pl.	"Present Ind."	"    1"
hary	1	haryantu	Third	Pl.	"Pres. Imp."	"    1"
hary	1	aharyathāḥ	Second	Sg.	"Imperfect ind"	"    1"
hary	1	aharyat	Third	Sg.	"Imperfect ind"	"    1"
hary	1	haryate	Third	Sg.	"Present Ind."	"    1"
hary	1	haryāmasi	First	Pl.	"Present Ind."	"    1"
hary	1	haryāḥ	Second	Sg.	"Pres. Sub."	"    1"
niyu	6	niyūya			Absolutive	"    1"
niyu	6	niyuta			"Past Passive Participle"	"    1"
niyu	6	niyuvāna			"Present Ind."	"    1"
dhan	1	dadhanat	Third	Sg.	"Perfect Sub"	"    1"
dhan	1	dadhanyuḥ	Third	Pl.	"Perfect Opt."	"    1"
carkar	0	carkarmi	First	Sg.	"Present Ind."	"    1"
carkar	0	carkṛṣe	Second	Sg.	"Aorist Ind. S."	"    1"
carkar	0	carkṛtāt	Second	Sg.	"Pres. Imp."	"    1"
niṁs	2	niṃsata	Third	Sg.	"Imperfect ind"	"    1"
pan	1	panitāraḥ	Third	Pl.	"Future. Ind. Peri."	"    1"
pan	1	papne	Third	Sg.	"Perfect Ind."	"    1"
pan	1	paniṣṭa	Third	Sg.	"Aorist Jus."	"    1"
pan	1	papana	First	Sg.	"Perfect Ind."	"    1"
pan	1	panita			"Past Passive Participle"	"    1"
irajy	0	irajyathaḥ	Second	Du.	"Present Ind."	"    1"
irajy	0	irajyanta	Third	Pl.	"Present Jus."	"    1"
irajy	0	irajyata	Second	Pl.	"Pres. Imp."	"    1"
bhur	6	bhurantu	Third	Pl.	"Pres. Imp."	"    1"
bhur	6	bhuranta	Third	Pl.	"Imperfect ind"	"    1"
bhur	6	bhuramāṇa			"Present Ind."	"    1"
vithury	0	vithuryati	Third	Sg.	"Present Ind."	"    1"
śrathary	0	śratharyati	Third	Sg.	"Present Ind."	"    1"
bhas	1	babhasat	Third	Sg.	"Pres. Sub."	"    1"
bhas	1	bhasat	Third	Sg.	"Present Jus."	"    1"
bhas	1	bhasathaḥ	Second	Du.	"Present Ind."	"    1"
bhas	1	bhasat			"Present Ind."	"    1"
nannam	0	nannate	Third	Sg.	"Present Ind."	"    1"
nannam	0	nannamīti	Third	Sg.	"Present Ind."	"    1"
nannam	0	anamnata	Third	Sg.	"Imperfect ind"	"    1"
nannam	0	nannamāna			"Present Ind."	"    1"
nannam	0	nannamat			"Present Ind."	"    1"
jaṅghan	0	jaṅghanti	Third	Sg.	"Present Ind."	"    1"
jaṅghan	0	jaṅghanīhi	Second	Sg.	"Pres. Imp."	"    1"
jaṅghan	0	jaṅghanāni	First	Sg.	"Pres. Sub."	"    1"
jaṅghan	0	jaṅghanaḥ			"Pres. Sub."	"    1"
jaṅghan	0	ghanighnat			"Present Ind."	"    1"
jaṅghan	0	jaṅghanyamāna			"Present Passive"	"    1"
mṛ	9	mṛṇīta	Second	Pl.	"Pres. Imp."	"    1"
mṛ	9	mṛṇasi	Second	Sg.	"Present Ind."	"    1"
