grammar_id	nongrammar_locus	link_type	source_dataset	date
id_gra:4824	vedaweb:67615e6bb20f4c1a9fb8a040:2.24.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:4812	vedaweb:67615e6bb20f4c1a9fb8a040:8.1.33	translation-witness	metrical_data_2024	2026-07-11
id_gra:4863	vedaweb:67615e6bb20f4c1a9fb8a040:4.33.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:4865	vedaweb:67615e6bb20f4c1a9fb8a040:8.93.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:4868	vedaweb:67615e6bb20f4c1a9fb8a040:4.6.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:4870	vedaweb:67615e6bb20f4c1a9fb8a040:1.42.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:4874	vedaweb:67615e6bb20f4c1a9fb8a040:5.27.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:4873	vedaweb:67615e6bb20f4c1a9fb8a040:1.164.41	translation-witness	metrical_data_2024	2026-07-11
id_gra:4876	vedaweb:67615e6bb20f4c1a9fb8a040:4.34.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:4877	vedaweb:67615e6bb20f4c1a9fb8a040:8.76.12	translation-witness	metrical_data_2024	2026-07-11
id_gra:4878	vedaweb:67615e6bb20f4c1a9fb8a040:8.2.17	translation-witness	metrical_data_2024	2026-07-11
id_gra:4859	vedaweb:67615e6bb20f4c1a9fb8a040:10.126.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:5130	vedaweb:67615e6bb20f4c1a9fb8a040:9.98.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5135	vedaweb:67615e6bb20f4c1a9fb8a040:1.56.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:5137	vedaweb:67615e6bb20f4c1a9fb8a040:1.141.12	translation-witness	metrical_data_2024	2026-07-11
id_gra:5093	vedaweb:67615e6bb20f4c1a9fb8a040:9.72.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:5112	vedaweb:67615e6bb20f4c1a9fb8a040:9.81.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5101	vedaweb:67615e6bb20f4c1a9fb8a040:9.72.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5087	vedaweb:67615e6bb20f4c1a9fb8a040:2.21.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:5107	vedaweb:67615e6bb20f4c1a9fb8a040:2.36.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5103	vedaweb:67615e6bb20f4c1a9fb8a040:5.38.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:5095	vedaweb:67615e6bb20f4c1a9fb8a040:1.22.11	translation-witness	metrical_data_2024	2026-07-11
id_gra:5100	vedaweb:67615e6bb20f4c1a9fb8a040:3.4.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5092	vedaweb:67615e6bb20f4c1a9fb8a040:1.92.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:5110	vedaweb:67615e6bb20f4c1a9fb8a040:2.37.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5109	vedaweb:67615e6bb20f4c1a9fb8a040:4.2.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5120	vedaweb:67615e6bb20f4c1a9fb8a040:9.2.10	translation-witness	metrical_data_2024	2026-07-11
id_gra:5121	vedaweb:67615e6bb20f4c1a9fb8a040:7.27.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:5123	vedaweb:67615e6bb20f4c1a9fb8a040:8.4.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:5117	vedaweb:67615e6bb20f4c1a9fb8a040:10.46.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:5118	vedaweb:67615e6bb20f4c1a9fb8a040:8.16.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:4976	vedaweb:67615e6bb20f4c1a9fb8a040:8.72.18	translation-witness	metrical_data_2024	2026-07-11
id_gra:4977	vedaweb:67615e6bb20f4c1a9fb8a040:9.83.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:4978	vedaweb:67615e6bb20f4c1a9fb8a040:8.41.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:4974	vedaweb:67615e6bb20f4c1a9fb8a040:5.30.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:5027	vedaweb:67615e6bb20f4c1a9fb8a040:10.164.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:4958	vedaweb:67615e6bb20f4c1a9fb8a040:4.5.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:5026	vedaweb:67615e6bb20f4c1a9fb8a040:6.55.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:4949	vedaweb:67615e6bb20f4c1a9fb8a040:8.7.29	translation-witness	metrical_data_2024	2026-07-11
id_gra:4954	vedaweb:67615e6bb20f4c1a9fb8a040:1.181.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:4951	vedaweb:67615e6bb20f4c1a9fb8a040:8.93.22	translation-witness	metrical_data_2024	2026-07-11
id_gra:4969	vedaweb:67615e6bb20f4c1a9fb8a040:6.12.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:4970	vedaweb:67615e6bb20f4c1a9fb8a040:8.72.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:4972	vedaweb:67615e6bb20f4c1a9fb8a040:8.48.14	translation-witness	metrical_data_2024	2026-07-11
id_gra:5053	vedaweb:67615e6bb20f4c1a9fb8a040:10.97.13	translation-witness	metrical_data_2024	2026-07-11
id_gra:4956	vedaweb:67615e6bb20f4c1a9fb8a040:9.53.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:4957	vedaweb:67615e6bb20f4c1a9fb8a040:2.29.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:4940	vedaweb:67615e6bb20f4c1a9fb8a040:9.113.10	translation-witness	metrical_data_2024	2026-07-11
id_gra:4942	vedaweb:67615e6bb20f4c1a9fb8a040:10.92.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:4944	vedaweb:67615e6bb20f4c1a9fb8a040:10.34.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:4943	vedaweb:67615e6bb20f4c1a9fb8a040:10.109.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:4946	vedaweb:67615e6bb20f4c1a9fb8a040:1.162.14	translation-witness	metrical_data_2024	2026-07-11
id_gra:4945	vedaweb:67615e6bb20f4c1a9fb8a040:4.45.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:4947	vedaweb:67615e6bb20f4c1a9fb8a040:5.2.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:4995	vedaweb:67615e6bb20f4c1a9fb8a040:2.38.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:4984	vedaweb:67615e6bb20f4c1a9fb8a040:8.1.30	translation-witness	metrical_data_2024	2026-07-11
id_gra:4986	vedaweb:67615e6bb20f4c1a9fb8a040:5.2.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:4988	vedaweb:67615e6bb20f4c1a9fb8a040:5.83.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:5008	vedaweb:67615e6bb20f4c1a9fb8a040:2.23.16	translation-witness	metrical_data_2024	2026-07-11
id_gra:5006	vedaweb:67615e6bb20f4c1a9fb8a040:1.122.11	translation-witness	metrical_data_2024	2026-07-11
id_gra:5005	vedaweb:67615e6bb20f4c1a9fb8a040:10.135.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:5010	vedaweb:67615e6bb20f4c1a9fb8a040:7.104.14	translation-witness	metrical_data_2024	2026-07-11
id_gra:5014	vedaweb:67615e6bb20f4c1a9fb8a040:10.124.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5013	vedaweb:67615e6bb20f4c1a9fb8a040:8.4.20	translation-witness	metrical_data_2024	2026-07-11
id_gra:5050	vedaweb:67615e6bb20f4c1a9fb8a040:10.95.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:4960	vedaweb:67615e6bb20f4c1a9fb8a040:6.4.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:4961	vedaweb:67615e6bb20f4c1a9fb8a040:10.34.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:4966	vedaweb:67615e6bb20f4c1a9fb8a040:1.140.12	translation-witness	metrical_data_2024	2026-07-11
id_gra:4965	vedaweb:67615e6bb20f4c1a9fb8a040:10.7.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:4964	vedaweb:67615e6bb20f4c1a9fb8a040:9.12.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:5017	vedaweb:67615e6bb20f4c1a9fb8a040:10.40.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:5018	vedaweb:67615e6bb20f4c1a9fb8a040:8.93.15	translation-witness	metrical_data_2024	2026-07-11
id_gra:5019	vedaweb:67615e6bb20f4c1a9fb8a040:10.19.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:5022	vedaweb:67615e6bb20f4c1a9fb8a040:9.69.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:4998	vedaweb:67615e6bb20f4c1a9fb8a040:8.32.15	translation-witness	metrical_data_2024	2026-07-11
id_gra:5000	vedaweb:67615e6bb20f4c1a9fb8a040:10.30.10	translation-witness	metrical_data_2024	2026-07-11
id_gra:4999	vedaweb:67615e6bb20f4c1a9fb8a040:10.60.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:5004	vedaweb:67615e6bb20f4c1a9fb8a040:10.26.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:5031	vedaweb:67615e6bb20f4c1a9fb8a040:10.162.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:5030	vedaweb:67615e6bb20f4c1a9fb8a040:4.21.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:5034	vedaweb:67615e6bb20f4c1a9fb8a040:7.36.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:5036	vedaweb:67615e6bb20f4c1a9fb8a040:5.19.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:5044	vedaweb:67615e6bb20f4c1a9fb8a040:10.102.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:5040	vedaweb:67615e6bb20f4c1a9fb8a040:10.101.12	translation-witness	metrical_data_2024	2026-07-11
id_gra:5045	vedaweb:67615e6bb20f4c1a9fb8a040:1.104.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5148	vedaweb:67615e6bb20f4c1a9fb8a040:8.27.18	translation-witness	metrical_data_2024	2026-07-11
id_gra:5152	vedaweb:67615e6bb20f4c1a9fb8a040:10.85.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:2339	vedaweb:67615e6bb20f4c1a9fb8a040:10.89.15	translation-witness	metrical_data_2024	2026-07-11
id_gra:2364	vedaweb:67615e6bb20f4c1a9fb8a040:10.71.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:2365	vedaweb:67615e6bb20f4c1a9fb8a040:6.67.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:2341	vedaweb:67615e6bb20f4c1a9fb8a040:8.76.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:2346	vedaweb:67615e6bb20f4c1a9fb8a040:6.47.27	translation-witness	metrical_data_2024	2026-07-11
id_gra:2337	vedaweb:67615e6bb20f4c1a9fb8a040:6.59.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:2355	vedaweb:67615e6bb20f4c1a9fb8a040:10.50.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:2353	vedaweb:67615e6bb20f4c1a9fb8a040:5.43.13	translation-witness	metrical_data_2024	2026-07-11
id_gra:2354	vedaweb:67615e6bb20f4c1a9fb8a040:10.39.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:2362	vedaweb:67615e6bb20f4c1a9fb8a040:2.39.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:2358	vedaweb:67615e6bb20f4c1a9fb8a040:10.119.10	translation-witness	metrical_data_2024	2026-07-11
id_gra:5407	vedaweb:67615e6bb20f4c1a9fb8a040:1.22.17	translation-witness	metrical_data_2024	2026-07-11
id_gra:5464	vedaweb:67615e6bb20f4c1a9fb8a040:7.33.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:5428	vedaweb:67615e6bb20f4c1a9fb8a040:6.16.15	translation-witness	metrical_data_2024	2026-07-11
id_gra:5430	vedaweb:67615e6bb20f4c1a9fb8a040:8.33.19	translation-witness	metrical_data_2024	2026-07-11
id_gra:5432	vedaweb:67615e6bb20f4c1a9fb8a040:10.27.24	translation-witness	metrical_data_2024	2026-07-11
id_gra:5413	vedaweb:67615e6bb20f4c1a9fb8a040:7.104.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:5411	vedaweb:67615e6bb20f4c1a9fb8a040:10.16.13	translation-witness	metrical_data_2024	2026-07-11
id_gra:5414	vedaweb:67615e6bb20f4c1a9fb8a040:10.86.19	translation-witness	metrical_data_2024	2026-07-11
id_gra:5412	vedaweb:67615e6bb20f4c1a9fb8a040:10.100.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:5445	vedaweb:67615e6bb20f4c1a9fb8a040:6.61.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:5450	vedaweb:67615e6bb20f4c1a9fb8a040:4.18.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:5446	vedaweb:67615e6bb20f4c1a9fb8a040:6.27.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:5448	vedaweb:67615e6bb20f4c1a9fb8a040:10.93.15	translation-witness	metrical_data_2024	2026-07-11
id_gra:5443	vedaweb:67615e6bb20f4c1a9fb8a040:10.97.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:5451	vedaweb:67615e6bb20f4c1a9fb8a040:8.51.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:5467	vedaweb:67615e6bb20f4c1a9fb8a040:4.21.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:5422	vedaweb:67615e6bb20f4c1a9fb8a040:3.53.17	translation-witness	metrical_data_2024	2026-07-11
id_gra:5424	vedaweb:67615e6bb20f4c1a9fb8a040:2.20.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:5456	vedaweb:67615e6bb20f4c1a9fb8a040:8.3.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:5455	vedaweb:67615e6bb20f4c1a9fb8a040:10.140.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:5437	vedaweb:67615e6bb20f4c1a9fb8a040:1.116.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:5515	vedaweb:67615e6bb20f4c1a9fb8a040:4.22.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:5525	vedaweb:67615e6bb20f4c1a9fb8a040:1.152.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:5526	vedaweb:67615e6bb20f4c1a9fb8a040:10.169.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:5528	vedaweb:67615e6bb20f4c1a9fb8a040:4.37.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:5527	vedaweb:67615e6bb20f4c1a9fb8a040:7.91.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:5520	vedaweb:67615e6bb20f4c1a9fb8a040:8.2.15	translation-witness	metrical_data_2024	2026-07-11
id_gra:5830	vedaweb:67615e6bb20f4c1a9fb8a040:7.19.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:5828	vedaweb:67615e6bb20f4c1a9fb8a040:8.56.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:5701	vedaweb:67615e6bb20f4c1a9fb8a040:1.112.14	translation-witness	metrical_data_2024	2026-07-11
id_gra:5695	vedaweb:67615e6bb20f4c1a9fb8a040:7.45.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:5696	vedaweb:67615e6bb20f4c1a9fb8a040:1.82.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:5699	vedaweb:67615e6bb20f4c1a9fb8a040:1.173.10	translation-witness	metrical_data_2024	2026-07-11
id_gra:5693	vedaweb:67615e6bb20f4c1a9fb8a040:10.27.22	translation-witness	metrical_data_2024	2026-07-11
id_gra:5692	vedaweb:67615e6bb20f4c1a9fb8a040:1.114.10	translation-witness	metrical_data_2024	2026-07-11
id_gra:5720	vedaweb:67615e6bb20f4c1a9fb8a040:10.34.11	translation-witness	metrical_data_2024	2026-07-11
id_gra:5719	vedaweb:67615e6bb20f4c1a9fb8a040:8.22.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:5703	vedaweb:67615e6bb20f4c1a9fb8a040:7.67.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:5706	vedaweb:67615e6bb20f4c1a9fb8a040:8.6.41	translation-witness	metrical_data_2024	2026-07-11
id_gra:5707	vedaweb:67615e6bb20f4c1a9fb8a040:10.65.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:5710	vedaweb:67615e6bb20f4c1a9fb8a040:8.34.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5716	vedaweb:67615e6bb20f4c1a9fb8a040:2.35.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5714	vedaweb:67615e6bb20f4c1a9fb8a040:3.34.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:5688	vedaweb:67615e6bb20f4c1a9fb8a040:5.44.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:5689	vedaweb:67615e6bb20f4c1a9fb8a040:6.67.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:5684	vedaweb:67615e6bb20f4c1a9fb8a040:8.56.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:5685	vedaweb:67615e6bb20f4c1a9fb8a040:8.68.17	translation-witness	metrical_data_2024	2026-07-11
id_gra:5729	vedaweb:67615e6bb20f4c1a9fb8a040:10.106.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5161	vedaweb:67615e6bb20f4c1a9fb8a040:10.117.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:5162	vedaweb:67615e6bb20f4c1a9fb8a040:1.40.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:5381	vedaweb:67615e6bb20f4c1a9fb8a040:7.98.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:5383	vedaweb:67615e6bb20f4c1a9fb8a040:3.53.23	translation-witness	metrical_data_2024	2026-07-11
id_gra:5387	vedaweb:67615e6bb20f4c1a9fb8a040:6.49.12	translation-witness	metrical_data_2024	2026-07-11
id_gra:5390	vedaweb:67615e6bb20f4c1a9fb8a040:6.53.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:5384	vedaweb:67615e6bb20f4c1a9fb8a040:7.86.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5388	vedaweb:67615e6bb20f4c1a9fb8a040:9.94.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:5396	vedaweb:67615e6bb20f4c1a9fb8a040:1.180.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:5398	vedaweb:67615e6bb20f4c1a9fb8a040:4.1.14	translation-witness	metrical_data_2024	2026-07-11
id_gra:5399	vedaweb:67615e6bb20f4c1a9fb8a040:1.121.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:5221	vedaweb:67615e6bb20f4c1a9fb8a040:10.14.11	translation-witness	metrical_data_2024	2026-07-11
id_gra:5180	vedaweb:67615e6bb20f4c1a9fb8a040:1.112.17	translation-witness	metrical_data_2024	2026-07-11
id_gra:5178	vedaweb:67615e6bb20f4c1a9fb8a040:1.164.13	translation-witness	metrical_data_2024	2026-07-11
id_gra:5172	vedaweb:67615e6bb20f4c1a9fb8a040:10.86.14	translation-witness	metrical_data_2024	2026-07-11
id_gra:5177	vedaweb:67615e6bb20f4c1a9fb8a040:5.42.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:5174	vedaweb:67615e6bb20f4c1a9fb8a040:1.164.12	translation-witness	metrical_data_2024	2026-07-11
id_gra:5176	vedaweb:67615e6bb20f4c1a9fb8a040:2.40.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:5166	vedaweb:67615e6bb20f4c1a9fb8a040:1.162.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:5165	vedaweb:67615e6bb20f4c1a9fb8a040:3.52.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:5230	vedaweb:67615e6bb20f4c1a9fb8a040:10.71.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:5231	vedaweb:67615e6bb20f4c1a9fb8a040:1.125.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:5167	vedaweb:67615e6bb20f4c1a9fb8a040:10.105.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:5419	vedaweb:67615e6bb20f4c1a9fb8a040:10.77.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:5169	vedaweb:67615e6bb20f4c1a9fb8a040:6.59.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:5155	vedaweb:67615e6bb20f4c1a9fb8a040:6.20.13	translation-witness	metrical_data_2024	2026-07-11
id_gra:5158	vedaweb:67615e6bb20f4c1a9fb8a040:6.47.19	translation-witness	metrical_data_2024	2026-07-11
id_gra:5160	vedaweb:67615e6bb20f4c1a9fb8a040:3.53.16	translation-witness	metrical_data_2024	2026-07-11
id_gra:5362	vedaweb:67615e6bb20f4c1a9fb8a040:3.53.16	translation-witness	metrical_data_2024	2026-07-11
id_gra:5239	vedaweb:67615e6bb20f4c1a9fb8a040:6.75.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:5236	vedaweb:67615e6bb20f4c1a9fb8a040:6.69.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5245	vedaweb:67615e6bb20f4c1a9fb8a040:1.65.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:5251	vedaweb:67615e6bb20f4c1a9fb8a040:5.33.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:5249	vedaweb:67615e6bb20f4c1a9fb8a040:6.23.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:5182	vedaweb:67615e6bb20f4c1a9fb8a040:10.49.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5279	vedaweb:67615e6bb20f4c1a9fb8a040:1.81.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:5275	vedaweb:67615e6bb20f4c1a9fb8a040:8.92.27	translation-witness	metrical_data_2024	2026-07-11
id_gra:5281	vedaweb:67615e6bb20f4c1a9fb8a040:9.71.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:5326	vedaweb:67615e6bb20f4c1a9fb8a040:1.33.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:5325	vedaweb:67615e6bb20f4c1a9fb8a040:9.97.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:5327	vedaweb:67615e6bb20f4c1a9fb8a040:9.71.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:5346	vedaweb:67615e6bb20f4c1a9fb8a040:10.106.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:5343	vedaweb:67615e6bb20f4c1a9fb8a040:9.3.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:5341	vedaweb:67615e6bb20f4c1a9fb8a040:1.53.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:5342	vedaweb:67615e6bb20f4c1a9fb8a040:10.48.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:5267	vedaweb:67615e6bb20f4c1a9fb8a040:8.73.17	translation-witness	metrical_data_2024	2026-07-11
id_gra:5269	vedaweb:67615e6bb20f4c1a9fb8a040:10.155.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:5272	vedaweb:67615e6bb20f4c1a9fb8a040:10.86.18	translation-witness	metrical_data_2024	2026-07-11
id_gra:5331	vedaweb:67615e6bb20f4c1a9fb8a040:10.178.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:5304	vedaweb:67615e6bb20f4c1a9fb8a040:7.66.10	translation-witness	metrical_data_2024	2026-07-11
id_gra:5286	vedaweb:67615e6bb20f4c1a9fb8a040:1.187.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:5294	vedaweb:67615e6bb20f4c1a9fb8a040:8.75.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:5321	vedaweb:67615e6bb20f4c1a9fb8a040:6.4.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5322	vedaweb:67615e6bb20f4c1a9fb8a040:8.47.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:5287	vedaweb:67615e6bb20f4c1a9fb8a040:1.29.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:5305	vedaweb:67615e6bb20f4c1a9fb8a040:1.39.10	translation-witness	metrical_data_2024	2026-07-11
id_gra:5299	vedaweb:67615e6bb20f4c1a9fb8a040:5.44.11	translation-witness	metrical_data_2024	2026-07-11
id_gra:5296	vedaweb:67615e6bb20f4c1a9fb8a040:6.49.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:5300	vedaweb:67615e6bb20f4c1a9fb8a040:9.72.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:5301	vedaweb:67615e6bb20f4c1a9fb8a040:10.77.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5319	vedaweb:67615e6bb20f4c1a9fb8a040:9.53.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:5309	vedaweb:67615e6bb20f4c1a9fb8a040:1.129.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:5308	vedaweb:67615e6bb20f4c1a9fb8a040:7.103.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:5307	vedaweb:67615e6bb20f4c1a9fb8a040:10.62.2	translation-witness	metrical_data_2024	2026-07-11
