anchor_type	anchor_id	anchor_key_slp1	target_locus	link_type	source_dataset	match_method	confidence	evidence_count	date
id-gra	gra:10331	sya	vedaweb:1.19.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	212	08-07-2026
id-gra	gra:3907	tya	vedaweb:1.19.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	212	08-07-2026
id-gra	gra:7998	vid	vedaweb:1.6.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	211	08-07-2026
id-gra	gra:7133	yuj	vedaweb:1.6.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	211	08-07-2026
id-gra	gra:906	amfta	vedaweb:1.13.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	210	08-07-2026
id-gra	gra:10256	stoma	vedaweb:1.5.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	210	08-07-2026
id-gra	gra:3644	tanU	vedaweb:1.5.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	209	08-07-2026
id-gra	gra:3643	tanu	vedaweb:1.5.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	209	08-07-2026
id-gra	gra:6710	mahat	vedaweb:1.4.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	206	08-07-2026
id-gra	gra:1101.2	ava	vedaweb:1.11.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	205	08-07-2026
id-gra	gra:9680	sinDu	vedaweb:1.11.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	204	08-07-2026
id-gra	gra:384	aDvara	vedaweb:1.1.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	201	08-07-2026
id-gra	gra:6775	mAtf	vedaweb:1.24.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	201	08-07-2026
id-gra	gra:10485	svasti	vedaweb:1.1.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	201	08-07-2026
id-gra	gra:3685	tar	vedaweb:1.10.11:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	200	08-07-2026
id-gra	gra:8140	viS	vedaweb:1.25.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	200	08-07-2026
id-gra	gra:344	aDa	vedaweb:1.15.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	196	08-07-2026
id-gra	gra:7568	vac	vedaweb:1.4.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	194	08-07-2026
id-gra	gra:5568	puru	vedaweb:1.5.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	193	08-07-2026
id-gra	gra:8361	vft	vedaweb:1.35.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	192	08-07-2026
id-gra	gra:1865	ugra	vedaweb:1.7.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	191	08-07-2026
id-gra	gra:228	ati	vedaweb:1.4.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	188	08-07-2026
id-gra	gra:8365	vftra	vedaweb:1.4.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	187	08-07-2026
id-gra	gra:7877	vAjin	vedaweb:1.4.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	186	08-07-2026
id-gra	gra:1701	iD	vedaweb:1.12.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	185	08-07-2026
id-gra	gra:6691	martya	vedaweb:1.18.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	185	08-07-2026
id-gra	gra:5054	nI	vedaweb:1.31.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	185	08-07-2026
id-gra	gra:4892	nas	vedaweb:1.8.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	185	08-07-2026
id-gra	gra:8419	vfzaBa	vedaweb:1.9.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	185	08-07-2026
id-gra	gra:10533	ha	vedaweb:1.37.12:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	184	08-07-2026
id-gra	gra:9484	savitf	vedaweb:1.22.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	184	08-07-2026
id-gra	gra:6401	Buvana	vedaweb:1.31.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	182	08-07-2026
id-gra	gra:4845	namas	vedaweb:1.1.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	182	08-07-2026
id-gra	gra:2729	kratu	vedaweb:1.2.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	181	08-07-2026
id-gra	gra:8335	vf	vedaweb:1.5.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	180	08-07-2026
id-gra	gra:8710	Savas	vedaweb:1.8.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	177	08-07-2026
id-gra	gra:160	aCa	vedaweb:1.2.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	177	08-07-2026
id-gra	gra:8890	SUra	vedaweb:1.8.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	176	08-07-2026
id-gra	gra:2315	eva	vedaweb:1.1.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	175	08-07-2026
id-gra	gra:286	aditi	vedaweb:1.24.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	174	08-07-2026
id-gra	gra:287	aditi	vedaweb:1.24.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	174	08-07-2026
id-gra	gra:3500	ji	vedaweb:1.8.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	173	08-07-2026
id-gra	gra:5905	praTama	vedaweb:1.24.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	173	08-07-2026
id-gra	gra:2340	ojas	vedaweb:1.7.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	169	08-07-2026
id-gra	gra:10609	havis	vedaweb:1.12.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	168	08-07-2026
id-gra	gra:9525	sahas	vedaweb:1.16.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	166	08-07-2026
id-gra	gra:9251	san	vedaweb:1.5.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	166	08-07-2026
id-gra	gra:9133	sac	vedaweb:1.1.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	164	08-07-2026
id-gra	gra:2025	uru	vedaweb:1.8.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	164	08-07-2026
id-gra	gra:4486	devI	vedaweb:1.13.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	163	08-07-2026
id-gra	gra:10644	hi	vedaweb:1.18.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	163	08-07-2026
id-gra	gra:8660	Sam	vedaweb:1.5.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	161	08-07-2026
id-gra	gra:3925	tri	vedaweb:1.13.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	161	08-07-2026
id-gra	gra:9117	saKya	vedaweb:1.10.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	157	08-07-2026
id-gra	gra:4207	dASvas	vedaweb:1.1.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	155	08-07-2026
id-gra	gra:261	aTa	vedaweb:1.4.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	154	08-07-2026
id-gra	gra:572	antar	vedaweb:1.23.19:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	154	08-07-2026
id-gra	gra:5219	paTi	vedaweb:1.24.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	154	08-07-2026
id-gra	gra:3294	citra	vedaweb:1.9.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	153	08-07-2026
id-gra	gra:7772	vaS	vedaweb:1.2.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	153	08-07-2026
id-gra	gra:9399	samudra	vedaweb:1.8.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	150	08-07-2026
id-gra	gra:10296	spaS	vedaweb:1.10.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	149	08-07-2026
id-gra	gra:6296	Badra	vedaweb:1.1.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	148	08-07-2026
id-gra	gra:4377	duh	vedaweb:1.33.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	148	08-07-2026
id-gra	gra:3598	jyotis	vedaweb:1.23.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	148	08-07-2026
id-gra	gra:1836	IS	vedaweb:1.5.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	147	08-07-2026
id-gra	gra:2324	ez	vedaweb:1.5.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	147	08-07-2026
id-gra	gra:8336	vf	vedaweb:1.12.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	147	08-07-2026
id-gra	gra:954	ar	vedaweb:1.4.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	146	08-07-2026
id-gra	gra:2152	fC	vedaweb:1.4.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	146	08-07-2026
id-gra	gra:7382	rADas	vedaweb:1.9.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	146	08-07-2026
id-gra	gra:8967	Sravas	vedaweb:1.9.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	145	08-07-2026
id-gra	gra:7614	van	vedaweb:1.3.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	145	08-07-2026
id-gra	gra:7235	rajas	vedaweb:1.6.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	144	08-07-2026
id-gra	gra:6519	mati	vedaweb:1.6.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	143	08-07-2026
id-gra	gra:1401	ahan	vedaweb:1.34.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	142	08-07-2026
id-gra	gra:1033	arc	vedaweb:1.6.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	142	08-07-2026
id-gra	gra:6165	barhis	vedaweb:1.12.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	142	08-07-2026
id-gra	gra:1508	Aditya	vedaweb:1.14.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	141	08-07-2026
id-gra	gra:1509	Aditya	vedaweb:1.14.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	141	08-07-2026
id-gra	gra:9173	satya	vedaweb:1.1.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	140	08-07-2026
id-gra	gra:8373	vftrahan	vedaweb:1.16.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	140	08-07-2026
id-gra	gra:6689	marta	vedaweb:1.5.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	139	08-07-2026
id-gra	gra:6585	man	vedaweb:1.24.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	138	08-07-2026
id-gra	gra:7579	vajra	vedaweb:1.8.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	138	08-07-2026
id-gra	gra:3635	tan	vedaweb:1.19.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	137	08-07-2026
id-gra	gra:7917	vAyu	vedaweb:1.2.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	137	08-07-2026
id-gra	gra:9283	sanizy	vedaweb:1.5.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	136	08-07-2026
id-gra	gra:2010	uBa	vedaweb:1.10.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	136	08-07-2026
id-gra	gra:8312	vIra	vedaweb:1.18.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	136	08-07-2026
id-gra	gra:2947	gA	vedaweb:1.2.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	135	08-07-2026
id-gra	gra:7439	rudra	vedaweb:1.27.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	135	08-07-2026
id-gra	gra:9533	sahasra	vedaweb:1.11.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	135	08-07-2026
id-gra	gra:7595	vad	vedaweb:1.11.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	135	08-07-2026
id-gra	gra:6279	brU	vedaweb:1.4.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	134	08-07-2026
id-gra	gra:4738	Df	vedaweb:1.20.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	133	08-07-2026
id-gra	gra:10367	sva	vedaweb:1.1.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	132	08-07-2026
id-gra	gra:1845	ukTa	vedaweb:1.2.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	132	08-07-2026
id-gra	gra:1090	arz	vedaweb:1.105.12:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	131	08-07-2026
id-gra	gra:9325	saptan	vedaweb:1.22.16:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	131	08-07-2026
id-gra	gra:7848	vAc	vedaweb:1.40.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	131	08-07-2026
id-gra	gra:8535	vrata	vedaweb:1.22.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	131	08-07-2026
id-gra	gra:8697	Sarman	vedaweb:1.4.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	130	08-07-2026
id-gra	gra:320	adri	vedaweb:1.7.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	130	08-07-2026
id-gra	gra:3474	jAtavedas	vedaweb:1.44.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	129	08-07-2026
id-gra	gra:6285	Baga	vedaweb:1.14.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	128	08-07-2026
id-gra	gra:6744	mahiman	vedaweb:1.32.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	128	08-07-2026
id-gra	gra:8591	Sata	vedaweb:1.24.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	127	08-07-2026
id-gra	gra:8557	SaMs	vedaweb:1.8.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	126	08-07-2026
id-gra	gra:4406	dfS	vedaweb:1.6.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	125	08-07-2026
id-gra	gra:10592	hava	vedaweb:1.2.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	125	08-07-2026
id-gra	gra:10611	havya	vedaweb:1.45.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	125	08-07-2026
id-gra	gra:7039	yatra	vedaweb:1.13.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	124	08-07-2026
id-gra	gra:7193	yoni	vedaweb:1.15.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	124	08-07-2026
id-gra	gra:3145	Gfta	vedaweb:1.72.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	123	08-07-2026
id-gra	gra:6247	bfhaspati	vedaweb:1.14.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	123	08-07-2026
id-gra	gra:3445	jaritf	vedaweb:1.2.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	123	08-07-2026
id-gra	gra:6920	mfj	vedaweb:1.34.11:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	123	08-07-2026
id-gra	gra:4752	Denu	vedaweb:1.20.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	122	08-07-2026
id-gra	gra:5348	parvata	vedaweb:1.19.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	122	08-07-2026
id-gra	gra:5533	putra	vedaweb:1.31.11:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	122	08-07-2026
id-gra	gra:5727	pUzan	vedaweb:1.14.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	121	08-07-2026
id-gra	gra:10435	svar	vedaweb:1.34.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	121	08-07-2026
id-gra	gra:255	atra	vedaweb:1.33.15:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	120	08-07-2026
id-gra	gra:9216	sadA	vedaweb:1.12.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	119	08-07-2026
id-gra	gra:8833	Suci	vedaweb:1.5.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	118	08-07-2026
id-gra	gra:10713	hu	vedaweb:1.15.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	118	08-07-2026
id-gra	gra:1831	Ir	vedaweb:1.6.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	117	08-07-2026
id-gra	gra:1075	aryaman	vedaweb:1.26.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	117	08-07-2026
id-gra	gra:4923	nAman	vedaweb:1.6.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	117	08-07-2026
id-gra	gra:5702	pUrva	vedaweb:1.1.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	117	08-07-2026
id-gra	gra:6790	mAnuza	vedaweb:1.25.15:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	116	08-07-2026
id-gra	gra:10116	sUri	vedaweb:1.22.20:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	114	08-07-2026
id-gra	gra:8818	Sukra	vedaweb:1.12.12:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	113	08-07-2026
